 logU   Z        xi    lnh   al     NV_1240               CIV_1550              HeII_1640             CIII_1908             MgII_2796              MgII_2803             OII_3727               NeV_3426              NIII__3869            Hbeta                 OIII_4959             OIII_5007             OI_6300                 OI_6363                 NII_6548              Halpha                NII_6584              SII_6717                SII_6731               SIII_6312             SIII_9069             SIII_9532             PB                     PG                    P7                    P8                    P9                   
  -2.0   0.07     0.1   4.0   -2.0   -3.4517949043492564   -3.121133663043274    -3.01522523181535     -3.9885141400005963   -3.263643343081604     -3.298492457745823    -3.6889033740004322    -4.816388550781568    -3.388627242182366    -3.00344017286141     -2.527931362416517    -2.0493577142391715   -5.043193088136533      -5.539523130948552      -3.4514754617488705   -2.532569495760953    -2.981507546598529    -4.629061521312877      -4.306932906075772     -4.7985755624200905   -3.0647951325734155   -2.670337759510538    -3.7584037178459297    -4.0195421077239      -4.228941931393045    -4.400553624274721    -4.5383214298998595  
  -2.0   0.07     0.3   2.0   -1.2   -2.416653840383539    -2.486209934980238    -2.7740965550738395   -2.9861940726594085   -3.9952058896112845    -4.222174592684212    -2.6462375969327994    -2.8405531266125337   -3.111130004572175    -3.552067134407821    -2.613750803291076    -2.1351745845333596   -3.1204568611938583     -3.616777257921264      -2.8433297234458763   -3.07864131947688     -2.373351731525993    -3.4257487454600692     -3.5637737247294154    -4.525798309808607    -3.2734765416137606   -2.879031434980625    -4.36322133403263      -4.621947491387353    -4.837137006678077    -5.019955702068906    -5.179148570949458   
  -2.0   0.07     0.3   2.0   -1.4   -2.621184359727522    -2.7140378382686094   -2.876475019057267    -3.345958293302566    -4.178159072799545     -4.348528147800955    -3.0368593757897386    -3.006881339417184    -3.3697043659088024   -3.677243339922242    -2.793228076944416    -2.314670365027631    -3.473182744786861      -3.969521719377589      -3.174970056350922    -3.207846537318048    -2.705005006140901    -3.7015399305385444     -3.836898284956021     -4.81881406587177     -3.4960731958064883   -3.1016149295557014   -4.481012542559043     -4.740238933201333    -4.954285941059133    -5.136397615598263    -5.295137686509882   
  -2.0   0.07     0.3   2.0   -1.7   -2.9119702821572844   -3.02383808783312     -3.073426059967396    -4.001814794471279    -4.231976412386594     -4.3070649974688635   -3.698883154124367     -3.326058001365915    -3.8132696242076918   -3.8551145817128543   -3.135518584878426    -2.6569460770871487   -4.189626325626307      -4.685943080759273      -3.7556733897693633   -3.3857673833012925   -3.285712162594862    -4.171972029742477      -4.299902295386943     -5.346430546372488    -3.870600163864104    -3.476149523013852    -4.6445101670966125    -4.9054589985431605   -5.119415043935021    -5.301290650557412    -5.459670525209127   
  -2.0   0.07     0.3   2.0   -2.0   -3.1144409043915715   -3.1738020566219376   -3.2943415146940964   -4.745041265342152    -4.0759120524601755    -4.124840307680593    -4.27659358911184      -3.706504856527978    -4.295206242634954    -3.9970136591432137   -3.550367349529928    -3.071809051961246    -5.114305270370075      -5.61063897003627       -4.29416193578534     -3.5222277916507423   -3.8241983671517232   -4.65218228729109       -4.767207115854838     -5.945731760452816    -4.2511300458961685   -3.856672870007955    -4.768734351569734     -5.032929635848319    -5.247913120741053    -5.429854177440902    -5.587741106101866   
  -2.0   0.07     0.3   3.0   -1.2   -2.2819303292473023   -2.314231398652332    -2.6012963048869224   -2.857235225361272    -3.797811487733945     -4.0108573228747915   -2.669789215428473     -2.630654244865326    -2.947421474955341    -3.3974733928650735   -2.397646958789963    -1.9190850411433757   -3.049971220908006      -3.546299526640226      -2.802581592489979    -2.9336740746379633   -2.3326124296953807   -3.3743172187930313     -3.3877460939035657    -4.409091321545603    -3.1539599429309604   -2.7595006734924894   -4.20931380909542      -4.466139008024982    -4.679147780168243    -4.860845341593098    -5.01922876556651    
  -2.0   0.07     0.3   3.0   -1.4   -2.510491508422085    -2.5152305222838294   -2.694713134523873    -3.169578152959609    -3.9211445970202305    -4.076636799954926    -3.0406008200860484    -2.7806512826864207   -3.1496172391186548   -3.4797916731140077   -2.5299719270570264   -2.0514061158759773   -3.4228185213491855     -3.919157141165435      -3.127802922975725    -3.0186163579187237   -2.6578340235872417   -3.639633826946728      -3.64111379559413      -4.663260166508159    -3.340958972003925    -2.9464989976135882   -4.283671057588059     -4.540848853998526    -4.753230685053531    -4.934345606485039    -5.092115902619348   
  -2.0   0.07     0.3   3.0   -1.7   -2.8946942372069273   -2.82527166668811     -2.8805461492439406   -3.709675955449896    -3.8973262294510747    -3.975186067370693    -3.57623001137366      -3.1335059032437727   -3.4642755971937973   -3.5823124587902484   -2.7690914806792364   -2.2905349896065275   -4.202095683924753      -4.698405788170646      -3.6298386333232173   -3.119975711890092    -3.159881353860982    -4.099365275441805      -4.0606405172652416    -5.063194815055084    -3.6120943104874996   -3.2176420561834433   -4.3709473622716075    -4.62965348048877     -4.841999570853524    -5.02241813498518     -5.178892789177233   
  -2.0   0.07     0.3   3.0   -2.0   -3.172501491866541    -3.0473673602426246   -3.104085973780613    -4.322703368465916    -3.725034375460716     -3.7827530083146073   -3.9326315290847305    -3.770522941126835    -3.794714416499474    -3.6508002055700004   -3.0530027525514996   -2.574433176034745    -5.0263596118532945     -5.522676121797254      -3.968268460054176    -3.183891329260099    -3.498310988084299    -4.509437582676576      -4.410866164276989     -5.427651259254837    -3.8126767306249505   -3.418232330831337    -4.4231175588750204    -4.6841135842915165   -4.89664106013344     -5.0761759275965375   -5.230881259511676   
  -2.0   0.07     0.3   4.0   -1.2   -2.589189036322445    -2.1227784366741815   -2.37638894824682     -2.4536671316808096   -3.3630409542092323    -3.5553151696835172   -2.7226888208259723    -2.5490584209276506   -2.522328987043352    -3.014604965124981    -1.9066483679844453   -1.4280816396371847   -2.8034369648519473     -3.299755043150377      -2.577952135294119    -2.556596183112873    -2.1079889235107387   -3.292992216034449      -3.0800907417683376    -4.003103237392885    -2.751462762518443    -2.3570015961560813   -3.8138916201867943    -4.069616479737022    -4.2807184442393265   -4.459820739477728    -4.611437028601927   
  -2.0   0.07     0.3   4.0   -1.4   -2.921651950444641    -2.3926307718235194   -2.4978461071286375   -2.6959836634792325   -3.4471493455394366    -3.590641810069833    -3.018521172073612     -2.8527875830295386   -2.678733060425209    -3.053788530571204    -2.0225187529283204   -1.5439529715590439   -3.1979038921016        -3.6942188487450167     -2.835052627378161    -2.5951491855086815   -2.365069526674816    -3.5554711886828656     -3.337166645410335     -4.149997413907542    -2.8540270971978217   -2.4595954375539435   -3.843511423949984     -4.099927964053322    -4.310673378684115    -4.48854446270493     -4.637913547079606   
  -2.0   0.07     0.3   4.0   -1.7   -3.255847891987571    -2.844056982028164    -2.7410276688906166   -3.1440086468813604   -3.4327853626851095    -3.518471381104007    -3.347115743857266     -3.536390663596535    -2.9396421753513877   -3.116918010538619    -2.251548374214181    -1.7729879040089145   -3.8952398333614724     -4.391559550122345      -3.142667503568731    -2.6554505440902645   -2.6727023821041485   -4.001047912944294      -3.754117352482737     -4.357990787732383    -2.9765417623563266   -2.5820967180087706   -3.893061549261823     -4.150887833815425    -4.361191379499836    -4.537063212268741    -4.682751731554681   
  -2.0   0.07     0.3   4.0   -2.0   -3.456080882146665    -3.123008972275265    -3.0256310998644267   -3.7275549809510267   -3.360085403852146     -3.4204221705601654   -3.5583834057252446    -4.489039659782591    -3.2368716232008623   -3.190130666360446    -2.528796330529751    -2.0502246669963213   -4.4538029355139415     -4.950123280126121      -3.3127386537564902   -2.72556502992596     -2.842785077608852    -4.351659508310824      -4.05980238034013      -4.610727570824444    -3.0912309060550243   -2.696782336426331    -3.956166345866855     -4.215154566587351    -4.424869910838353    -4.598737352371515    -4.740955906424766   
  -2.0   0.07     0.5   2.0   -1.2   -2.4364477246239673   -2.622584460381489    -2.988683356633125    -2.960744556193511    -4.213951681886286     -4.471520383866178    -2.5761645414885734    -2.996582554797804    -3.0623717931421197   -3.72614256462888     -2.869923667482837    -2.39136701050996     -3.0755294596775684     -3.5718490012555577     -2.7254265358035283   -3.2392308225964612   -2.255448864466331    -3.306070896248748      -3.450506286784986     -4.4029303852494195   -3.2495070332906053   -2.8550523663296232   -4.557645677060599     -4.8129024994165235   -5.032063765896474    -5.217219322362503    -5.377889639638781   
  -2.0   0.07     0.5   2.0   -1.4   -2.6086413975125993   -2.8086048828878916   -3.082315978018414    -3.2323989319496675   -4.432655973593761     -4.665586463162903    -2.888099287134388     -3.125692166871964    -3.288927053875959    -3.888132853195529    -3.0089290571835647   -2.5303694102125647   -3.3564584996355578     -3.8527875830295386     -3.00268789767118     -3.4129404038278253   -2.532717552381861    -3.5735375385098394     -3.716156242204157     -4.6398043353938405   -3.4579218536643737   -3.063466151760501    -4.713453716483301     -4.9691574971750825   -5.184727826220168    -5.367816126056418    -5.527228928219124   
  -2.0   0.07     0.5   2.0   -1.7   -2.856860240895408    -3.0762276866252805   -3.261568285179713    -3.7284836554883682   -4.595593949078733     -4.7409319882376835   -3.442781621746242     -3.3597770302363656   -3.6724775972831765   -4.1126134095571345   -3.267365032460802    -2.788799337999741    -3.8817683516729744     -4.378086666782622      -3.498612058794386    -3.6478560875584165   -3.0286406411218607   -3.9999565727231357     -4.1374273917178215    -5.05026854768429     -3.8053746705161373   -3.410910908074264    -4.9274927644711966    -5.183705659646414    -5.396541662590934    -5.578083625128045    -5.736600668666      
  -2.0   0.07     0.5   2.0   -2.0   -3.055788846759519    -3.218567774495355    -3.4639594845614496   -4.276716766430667    -4.4874223231547745    -4.570231575521397    -4.027454676318484     -3.6204406890816756   -4.065279408401402    -4.288302412530946    -3.559815345929117    -3.0812412052524465   -4.5394629668587        -5.03578752703018       -4.025972149543016    -3.824923278823789    -3.5560020729218635   -4.425841357904915      -4.555050065950184     -5.495040067091395    -4.149819548788436    -3.755376571567652    -5.090320973730691     -5.348092327913001    -5.560698892371569    -5.741961661629446    -5.9001467801156195  
  -2.0   0.07     0.5   3.0   -1.2   -2.232614055917054    -2.3992012924162225   -2.749799640321008    -2.819415403397045    -4.028803036697141     -4.275077267770165    -2.577344512127546     -2.7181261431298793   -2.9057735147779624   -3.560272672356213    -2.6282119910977997   -2.14964788604172     -2.9795972790161187     -3.4759285840659757     -2.6583478880564684   -3.088964970190183    -2.188371380836095    -3.2556835421343706     -3.2983025229741543    -4.273386879555076    -3.121892015375174    -2.727439036138442    -4.3896166814172375    -4.64408894947325     -4.858989446657674    -5.041799375153907    -5.201073261422799   
  -2.0   0.07     0.5   3.0   -1.4   -2.4257024466426316   -2.551000128254074    -2.8282150594458813   -3.066624083989808    -4.171185486071991     -4.379437150640001    -2.8934011867874645    -2.8202184841630142   -3.094614330453119    -3.6687549631791683   -2.7281816183883407   -2.2496073295749497   -3.269516505447271      -3.7658371806092816     -2.9396421753513877   -3.20726521332692     -2.469659403142046    -3.5030703519267874     -3.5365848484787747    -4.485864159100586    -3.3031894561945307   -2.908720035771161    -4.491955345653118     -4.746395489446655    -4.958883772030518    -5.140279429803407    -5.298682475620097   
  -2.0   0.07     0.5   3.0   -1.7   -2.7738900800087265   -2.7952019618091484   -2.9868255901211356   -3.4935220272843424   -4.186592497023085     -4.3096001152875445   -3.418255084845015     -3.063707482342437    -3.385155492806291    -3.7977024438611977   -2.9068936430220944   -2.428337743823498    -3.8345775991854296     -4.330906368829773      -3.418676249275265    -3.3416928111521074   -2.9486930891820293   -3.903055244823058      -3.910412781327196     -4.83026680205748     -3.5776235847758215   -3.183175612004       -4.608235934915562     -4.86324773367334     -5.074579606279521    -5.255050203232997    -5.4125135345890385  
  -2.0   0.07     0.5   3.0   -2.0   -3.1019278475559346   -3.0023952125395468   -3.1853529305481416   -3.941573975542994    -4.005137571588371     -4.088320485849181    -3.857078942484385     -3.484020243720572    -3.6495775233922885   -3.8777841217271742   -3.104019749321715    -2.625453272061044    -4.572773636415491      -5.06909170176084       -3.830061191058185    -3.419976464830633    -3.3600953550346375   -4.308467641818339      -4.265344159299659     -5.143319434362013    -3.7939841232366547   -3.399517186534041    -4.6726819423120745    -4.929555750027056    -5.14096983927454     -5.320781123827459    -5.476969278245328   
  -2.0   0.07     0.5   4.0   -1.2   -2.458782819002195    -2.138961696904232    -2.430333537674734    -2.4452928389130975   -3.5436187820146827    -3.763210900590707    -2.6539797207954408    -2.5135411831153505   -2.481709845229055    -3.156300154839329    -2.0738737252727617   -1.5953030905892263   -2.729321163855296      -3.2256436434380333     -2.464262948269777    -2.7001006404536767   -1.9943048188814885   -3.179161692025076      -2.994690763151482     -3.8697627521147737   -2.725726662241584    -2.3312693940412785   -3.970859820235681     -4.224273076219191    -4.435310269118553    -4.614966013727987    -4.768326563293854   
